"id","college_board_id","school_name","course_record_id","course_title","transcript_abbreviation","course_number","course_length","subject_area","discipline","uc_honors","cte_industry_sector","cte_pathway","school_code"
"488","052850","Herbert Hoover High School","G2TPK9","Leadership in Community Emergency Response 1,2","LEADERSHIP IN CERT 1, 2 (P)","4569","Full Year","G","Interdisciplinary","None","","","338"
"489","052850","Herbert Hoover High School","G2TPK9","Leadership in Community Emergency Response 1,2","LEADERSHIP IN CERT 1, 2 (P)","4570","Full Year","G","Interdisciplinary","None","","","338"
"490","052850","Herbert Hoover High School","MCB24A","Mind Matters: A Study of Mental Health & Illness ","UCCI MIND MATTERS 1,2 (HP)","4898","Full Year","G","Interdisciplinary","Honors","Health Science and Medical Technology","Mental and Behavioral Health","338"
"491","052850","Herbert Hoover High School","MCB24A","Mind Matters: A Study of Mental Health & Illness ","UCCI MIND MATTERS 1,2 (HP)","4899","Full Year","G","Interdisciplinary","Honors","Health Science and Medical Technology","Mental and Behavioral Health","338"
"492","052850","Herbert Hoover High School","AH3H29M","MultiCraft Core Curriculum: Building Scaled Structures ","UCCI MCC: BUILD SCALED 1,2 (HP)","3588","Full Year","G","Interdisciplinary","Honors","Building and Construction Trades","Residential and Commercial Construction","338"
"493","052850","Herbert Hoover High School","AH3H29M","MultiCraft Core Curriculum: Building Scaled Structures ","UCCI MCC: BUILD SCALED 1,2 (HP)","3589","Full Year","G","Interdisciplinary","Honors","Building and Construction Trades","Residential and Commercial Construction","338"
"494","052850","Herbert Hoover High School","JRCYX6","Restorative Justice: Impacting Campus and Community Through Service Learning","UCCI RESTOR JUSTIC 1,2 (P)","6941","Full Year","G","Interdisciplinary","None","Public Services","Public Safety","338"
"495","052850","Herbert Hoover High School","JRCYX6","Restorative Justice: Impacting Campus and Community Through Service Learning","UCCI RESTOR JUSTIC 1,2 (P)","6942","Full Year","G","Interdisciplinary","None","Public Services","Public Safety","338"
"496","052850","Herbert Hoover High School","NEKARC","Social Emotional Learning: The Heart of Education","UCCI SEL:HEART OF ED 1,2 (P)","4896","Full Year","G","Interdisciplinary","None","Education, Child Development, and Family Services","Education","338"
"497","052850","Herbert Hoover High School","NEKARC","Social Emotional Learning: The Heart of Education","UCCI SEL:HEART OF ED 1,2 (P)","4897","Full Year","G","Interdisciplinary","None","Education, Child Development, and Family Services","Education","338"
"498","052850","Herbert Hoover High School","CJC738","Teaching Restorative Justice: Impacting Campus & Community Through Education & Service Learning 1,2","TRJ THRU EDU & SVC 1,2 (P)","3567","Full Year","G","Interdisciplinary","None","Education, Child Development, and Family Services","Education","338"
"499","052850","Herbert Hoover High School","CJC738","Teaching Restorative Justice: Impacting Campus & Community Through Education & Service Learning 1,2","TRJ THRU EDU & SVC 1,2 (P)","3568","Full Year","G","Interdisciplinary","None","Education, Child Development, and Family Services","Education","338"
"500","052850","Herbert Hoover High School","D84XM6","Teaching Restorative Justice: Impacting Campus & Community Through Education & Service Learning 3,4","TRJ THRU EDU & SVC 3 (P),TRJ THRU EDU & SVC 4 (P)","3793","Full Year","G","Interdisciplinary","None","Education, Child Development, and Family Services","Education","338"
"501","052850","Herbert Hoover High School","D84XM6","Teaching Restorative Justice: Impacting Campus & Community Through Education & Service Learning 3,4","TRJ THRU EDU & SVC 3 (P),TRJ THRU EDU & SVC 4 (P)","3794","Full Year","G","Interdisciplinary","None","Education, Child Development, and Family Services","Education","338"
"502","052850","Herbert Hoover High School","BQ5PD7T","Fine Woodworking 1,2","FINE WOODWRK 1,2 (P)","8827","Full Year","G","Visual & Performing Arts","None","Building and Construction Trades","Cabinetry, Millwork, and Woodworking","338"
"503","052850","Herbert Hoover High School","BQ5PD7T","Fine Woodworking 1,2","FINE WOODWRK 1,2 (P)","8828","Full Year","G","Visual & Performing Arts","None","Building and Construction Trades","Cabinetry, Millwork, and Woodworking","338"
"504","052850","Herbert Hoover High School","KGX9E3","AP English Literature and Composition","ENGLITCP1,2AP (HP),EDG AP ENGL LIT 1,2 (HP)","4734","Full Year","B","English","AP","","","338"
"505","052850","Herbert Hoover High School","KGX9E3","AP English Literature and Composition","ENGLITCP1,2AP (HP),EDG AP ENGL LIT 1,2 (HP)","4735","Full Year","B","English","AP","","","338"
"506","052850","Herbert Hoover High School","S4T6A5","English 9 in the Context of Mental and Behavioral Health","UCCI ENG9 MENTAL BEHAV HLTH 1,2(P)","0281","Full Year","B","English","None","Health Science and Medical Technology","Mental and Behavioral Health","338"
"507","052850","Herbert Hoover High School","S4T6A5","English 9 in the Context of Mental and Behavioral Health","UCCI ENG9 MENTAL BEHAV HLTH 1,2(P)","0282","Full Year","B","English","None","Health Science and Medical Technology","Mental and Behavioral Health","338"
"508","052850","Herbert Hoover High School","Y7GD98","Social Action Theater: English 12 and the Performing Arts","UCCI SOC ACT THEATER 1,2 (HP)","4877","Full Year","B","English","Honors","Arts, Media, and Entertainment","Performing Arts","338"
"509","052850","Herbert Hoover High School","Y7GD98","Social Action Theater: English 12 and the Performing Arts","UCCI SOC ACT THEATER 1,2 (HP)","4878","Full Year","B","English","Honors","Arts, Media, and Entertainment","Performing Arts","338"
"510","052850","Herbert Hoover High School","BKTMDN","AP Government and Politics Comparative","GV&P:CMP AP(HP)","6849","Half Year","A","Civics / American Government","AP","","","338"
"511","052850","Herbert Hoover High School","EB8CQJ","Journey for Justice in America: American Government & Public Services","UCCI JRNY JUSTIC AM GVT 1,2 (P)","6939","Full Year","A","Civics / American Government","None","Public Services","Legal Services","338"
"512","052850","Herbert Hoover High School","EB8CQJ","Journey for Justice in America: American Government & Public Services","UCCI JRNY JUSTIC AM GVT 1,2 (P)","6940","Full Year","A","Civics / American Government","None","Public Services","Legal Services","338"
"513","052850","Herbert Hoover High School","QQK3XY","French 1-2","FR 1(P),FR 2(P)","2001","Full Year","E","LOTE Level 1","None","","","338"
"514","052850","Herbert Hoover High School","QQK3XY","French 1-2","FR 1(P),FR 2(P)","2002","Full Year","E","LOTE Level 1","None","","","338"
"515","052850","Herbert Hoover High School","PK7T2F","French 3,4","FR 4 (P),FR 3 (P)","2004","Full Year","E","LOTE Level 2","None","","","338"
"516","052850","Herbert Hoover High School","PK7T2F","French 3,4","FR 4 (P),FR 3 (P)","2003","Full Year","E","LOTE Level 2","None","","","338"
"517","052850","Herbert Hoover High School","PBCPYK","AP Computer Science A","CM SC A 1-2 AP (HP),CM SC A1 APHP,CM SC A2 APHP","4461","Full Year","C","Computer Science","AP","Information and Communication Technologies","Software and Systems Development","338"
"518","052850","Herbert Hoover High School","PBCPYK","AP Computer Science A","CM SC A 1-2 AP (HP),CM SC A1 APHP,CM SC A2 APHP","4462","Full Year","C","Computer Science","AP","Information and Communication Technologies","Software and Systems Development","338"
"519","052850","Herbert Hoover High School","CJ76SAB","PLTW Human Body Systems","HUMAN BODY SYS 1,2 (P)","3313","Full Year","D","Biology / Life Sciences","None","","","338"
"520","052850","Herbert Hoover High School","CJ76SAB","PLTW Human Body Systems","HUMAN BODY SYS 1,2 (P)","3314","Full Year","D","Biology / Life Sciences","None","","","338"
"521","052850","Herbert Hoover High School","CLSQM78","PLTW Principles of Biomedical Science","PR BIOMED SCI 1,2 (P)","3311","Full Year","D","Biology / Life Sciences","None","Health Science and Medical Technology","Biotechnology","338"
"522","052850","Herbert Hoover High School","CLSQM78","PLTW Principles of Biomedical Science","PR BIOMED SCI 1,2 (P)","3312","Full Year","D","Biology / Life Sciences","None","Health Science and Medical Technology","Biotechnology","338"
"523","052850","Herbert Hoover High School","LGR4SC","Biology: The Living Earth with an emphasis in Environmental Justice","BIO ENV JUST 1,2 (P)","6261","Full Year","D","Biology/Earth & Space Sciences","None","","","338"
"524","052850","Herbert Hoover High School","LGR4SC","Biology: The Living Earth with an emphasis in Environmental Justice","BIO ENV JUST 1,2 (P)","6262","Full Year","D","Biology/Earth & Space Sciences","None","","","338"
"525","052850","Herbert Hoover High School","BJRFXA","Chemistry 1,2 Honors","CHEM 1,2 HRS,CHEM 1 HRS HP,CHEM2 HRS  HP","6221","Full Year","D","Chemistry","Honors","","","338"
"526","052850","Herbert Hoover High School","BJRFXA","Chemistry 1,2 Honors","CHEM 1,2 HRS,CHEM 1 HRS HP,CHEM2 HRS  HP","6222","Full Year","D","Chemistry","Honors","","","338"
"527","052850","Herbert Hoover High School","K6KSNE","Honors  PLTW Civil Engineering and Architecture","HNRS PLTW CEA 1,2 (HP)","8319","Full Year","D","Engineering","Honors","Engineering and Architecture","Architectural Design","338"
"528","052850","Herbert Hoover High School","K6KSNE","Honors  PLTW Civil Engineering and Architecture","HNRS PLTW CEA 1,2 (HP)","8320","Full Year","D","Engineering","Honors","Engineering and Architecture","Architectural Design","338"
"529","052850","Herbert Hoover High School","CHBPLG","PLTW Civil Engineering and Architecture","CEA 1,2 (P),CEA 1-2 (P)","8171","Full Year","D","Engineering","None","Engineering and Architecture","Architectural Design","338"
"530","052850","Herbert Hoover High School","CHBPLG","PLTW Civil Engineering and Architecture","CEA 1,2 (P),CEA 1-2 (P)","8172","Full Year","D","Engineering","None","Engineering and Architecture","Architectural Design","338"
"531","052850","Herbert Hoover High School","CHBPLG","PLTW Civil Engineering and Architecture","CEA 1,2 (P),CEA 1-2 (P)","8175","Full Year","D","Engineering","None","Engineering and Architecture","Architectural Design","338"
"532","052850","Herbert Hoover High School","W394YG","Sports Medicine 3,4","SPORTS MED 3,4 (P)","8273","Full Year","D","Interdisciplinary Sciences","None","Health Science and Medical Technology","Patient Care","338"
"533","052850","Herbert Hoover High School","W394YG","Sports Medicine 3,4","SPORTS MED 3,4 (P)","8274","Full Year","D","Interdisciplinary Sciences","None","Health Science and Medical Technology","Patient Care","338"
"534","052850","Herbert Hoover High School","RXY6NF","Elements of Green Construction and Design ","GRN CNST DSGN 1(P),GRN CNST DSGN 2(P)","3779","Full Year","F","Interdisciplinary Arts","None","Building and Construction Trades","Residential and Commercial Construction","338"
"535","052850","Herbert Hoover High School","RXY6NF","Elements of Green Construction and Design ","GRN CNST DSGN 1(P),GRN CNST DSGN 2(P)","3780","Full Year","F","Interdisciplinary Arts","None","Building and Construction Trades","Residential and Commercial Construction","338"
"536","052850","Herbert Hoover High School","AE85DH","Mariachi 1,2","MARIACHI 1 (P),MARIACHI 2 (P)","5159","Full Year","F","Music","None","","","338"
"537","052850","Herbert Hoover High School","AE85DH","Mariachi 1,2","MARIACHI 1 (P),MARIACHI 2 (P)","5160","Full Year","F","Music","None","","","338"
"538","052850","Herbert Hoover High School","BX9647","Mariachi 3,4","MARIACHI 3,4 (P)","5161","Full Year","F","Music","None","","","338"
"539","052850","Herbert Hoover High School","BX9647","Mariachi 3,4","MARIACHI 3,4 (P)","5162","Full Year","F","Music","None","","","338"
"540","052850","Herbert Hoover High School","BKS934F","Music Theory 1,2","MUSIC THEO 1,2(P),MUSIC THEO 1P,MUSIC THEO 2P","5371","Full Year","F","Music","None","","","338"
"541","052850","Herbert Hoover High School","BKS934F","Music Theory 1,2","MUSIC THEO 1,2(P),MUSIC THEO 1P,MUSIC THEO 2P","5372","Full Year","F","Music","None","","","338"
"542","052850","Herbert Hoover High School","JB53W7","Piano 1,2","PIANO 1,2 (P)","5120","Full Year","F","Music","None","","","338"
"543","052850","Herbert Hoover High School","JB53W7","Piano 1,2","PIANO 1,2 (P)","5121","Full Year","F","Music","None","","","338"
"544","052850","Herbert Hoover High School","AJMEHGF","Piano 3,4","PIANO 3,4 (P)","5122","Full Year","F","Music","None","","","338"
"545","052850","Herbert Hoover High School","AJMEHGF","Piano 3,4","PIANO 3,4 (P)","5123","Full Year","F","Music","None","","","338"
"546","052850","Herbert Hoover High School","LJENH4","Piano 5,6","PIANO 5,6 (P)","5140","Full Year","F","Music","None","","","338"
"547","052850","Herbert Hoover High School","LJENH4","Piano 5,6","PIANO 5,6 (P)","5141","Full Year","F","Music","None","","","338"
"548","052850","Herbert Hoover High School","BDYL4M","Piano 7,8","PIANO 7,8 (P)","5157","Full Year","F","Music","None","","","338"
"549","052850","Herbert Hoover High School","BDYL4M","Piano 7,8","PIANO 7,8 (P)","5158","Full Year","F","Music","None","","","338"
"550","052850","Herbert Hoover High School","REHJA8","Production and Performance 1,2","PROD PERF 1(P),2(P)","1445","Full Year","F","Theater","None","","","338"
"551","052850","Herbert Hoover High School","REHJA8","Production and Performance 1,2","PROD PERF 1(P),2(P)","1446","Full Year","F","Theater","None","","","338"
"552","052850","Herbert Hoover High School","A2DFWM","Film Arts 1,2","FILM ARTS 1,2 (P)","0387","Full Year","F","Visual Arts","None","","","338"
"553","052850","Herbert Hoover High School","A2DFWM","Film Arts 1,2","FILM ARTS 1,2 (P)","0388","Full Year","F","Visual Arts","None","","","338"
"554","053216","Kearny Digital Media and Design","LYF9SK","Get Reel: English Through Your Lens","UCCI ENGL THRGHYRLNS 3,4 (HP)","0273","Full Year","B","English","Honors","Arts, Media, and Entertainment","Design, Visual and Media Arts","3733"
"555","053216","Kearny Digital Media and Design","LYF9SK","Get Reel: English Through Your Lens","UCCI ENGL THRGHYRLNS 3,4 (HP)","0274","Full Year","B","English","Honors","Arts, Media, and Entertainment","Design, Visual and Media Arts","3733"
"556","053216","Kearny Digital Media and Design","CQT3DBJ","Digital Art and Mixed Media","DIGARTMED3,4 (P),DIGARTMED1,2 (P)","8093","Full Year","F","Visual Arts","None","","","3733"
"557","053216","Kearny Digital Media and Design","CQT3DBJ","Digital Art and Mixed Media","DIGARTMED3,4 (P),DIGARTMED1,2 (P)","8094","Full Year","F","Visual Arts","None","","","3733"
"558","053216","Kearny Digital Media and Design","CQT3DBJ","Digital Art and Mixed Media","DIGARTMED3,4 (P),DIGARTMED1,2 (P)","8091","Full Year","F","Visual Arts","None","","","3733"
"559","053216","Kearny Digital Media and Design","CQT3DBJ","Digital Art and Mixed Media","DIGARTMED3,4 (P),DIGARTMED1,2 (P)","8092","Full Year","F","Visual Arts","None","","","3733"
"560","053217","Kearny Engineering, Innovation & Design","NRS7JE","Manufacturing and Product Design 1,2","MFG PRDCT DSGN 1,2 (P)","3739","Full Year","G","Interdisciplinary","None","Manufacturing and Product Development","Product Innovation and Design","3736"
"561","053217","Kearny Engineering, Innovation & Design","NRS7JE","Manufacturing and Product Design 1,2","MFG PRDCT DSGN 1,2 (P)","3740","Full Year","G","Interdisciplinary","None","Manufacturing and Product Development","Product Innovation and Design","3736"
"562","053217","Kearny Engineering, Innovation & Design","MF9Z47","Product Innovation and Design 1,2","PRDCT INNOV DSGN 1,2 (P)","3745","Full Year","G","Interdisciplinary","None","Manufacturing and Product Development","Product Innovation and Design","3736"
"563","053217","Kearny Engineering, Innovation & Design","MF9Z47","Product Innovation and Design 1,2","PRDCT INNOV DSGN 1,2 (P)","3746","Full Year","G","Interdisciplinary","None","Manufacturing and Product Development","Product Innovation and Design","3736"
"564","053217","Kearny Engineering, Innovation & Design","E6QBK2","Introduction to Innovation and Product Design 1,2","INTRO INNOV PRDCT DSGN 1,2 (P)","3729","Full Year","F","Visual Arts","None","Manufacturing and Product Development","Product Innovation and Design","3736"
"565","053217","Kearny Engineering, Innovation & Design","E6QBK2","Introduction to Innovation and Product Design 1,2","INTRO INNOV PRDCT DSGN 1,2 (P)","3730","Full Year","F","Visual Arts","None","Manufacturing and Product Development","Product Innovation and Design","3736"
"566","053900","Kearny School of Biomedical Science and Technology","CGLB96G","GIS and Global Technologies","GEO IS/GT 1,2 (P)","8291","Full Year","G","History / Social Science","None","Information and Communication Technologies","Information Support and Services","3734"
"567","053900","Kearny School of Biomedical Science and Technology","CGLB96G","GIS and Global Technologies","GEO IS/GT 1,2 (P)","8292","Full Year","G","History / Social Science","None","Information and Communication Technologies","Information Support and Services","3734"
"568","053900","Kearny School of Biomedical Science and Technology","REZS2R","PLTW Biomedical Innovation","BIOMED INNOVA 1,2 (P)","8335","Full Year","D","Biology / Life Sciences","None","Health Science and Medical Technology","Biotechnology","3734"
"569","053900","Kearny School of Biomedical Science and Technology","REZS2R","PLTW Biomedical Innovation","BIOMED INNOVA 1,2 (P)","8336","Full Year","D","Biology / Life Sciences","None","Health Science and Medical Technology","Biotechnology","3734"
"570","051335","La Jolla High","GD23XY","AP Macroeconomics","M ECON 2 AP (HP)","6842","Half Year","G","History / Social Science","AP","","","342"
"571","051335","La Jolla High","DPTRF2","AP European History","European History 1,2 AP / EUHIST 1,2 AP(HP)","6759","Full Year","A","World History / Cultures / Historical Geography","AP","","","342"
"572","051335","La Jolla High","DPTRF2","AP European History","European History 1,2 AP / EUHIST 1,2 AP(HP)","6760","Full Year","A","World History / Cultures / Historical Geography","AP","","","342"
"573","051335","La Jolla High","DNCLG4","Latin 1,2","LAT 1,2 (P)","2201","Full Year","E","LOTE Level 1","None","","","342"
"574","051335","La Jolla High","DNCLG4","Latin 1,2","LAT 1,2 (P)","2202","Full Year","E","LOTE Level 1","None","","","342"
"575","051335","La Jolla High","QAYJTP","Latin 3,4","LAT 3,4 (P)","2203","Full Year","E","LOTE Level 2","None","","","342"
"576","051335","La Jolla High","QAYJTP","Latin 3,4","LAT 3,4 (P)","2204","Full Year","E","LOTE Level 2","None","","","342"
"577","051335","La Jolla High","D7GLEH","Latin 5,6","LAT 5,6 (P)","2205","Full Year","E","LOTE Level 3","None","","","342"
"578","051335","La Jolla High","D7GLEH","Latin 5,6","LAT 5,6 (P)","2206","Full Year","E","LOTE Level 3","None","","","342"
"579","051335","La Jolla High","D847CW","AP Latin","Latin:Vergil 1,2 AP / LAT VER1,2 AP(HP)","2209","Full Year","E","LOTE Level 4+","AP","","","342"
"580","051335","La Jolla High","D847CW","AP Latin","Latin:Vergil 1,2 AP / LAT VER1,2 AP(HP)","2210","Full Year","E","LOTE Level 4+","AP","","","342"
"581","051335","La Jolla High","AMWFC2S","AP Spanish Literature and Culture","SPN LIT 1,2 AP (HP)","2339","Full Year","E","LOTE Level 4+","AP","","","342"
"582","051335","La Jolla High","AMWFC2S","AP Spanish Literature and Culture","SPN LIT 1,2 AP (HP)","2340","Full Year","E","LOTE Level 4+","AP","","","342"
"583","051335","La Jolla High","AN8TJK4","Spanish 7,8 Honors (H)","SPN 7,8 HNRS (HP),SPN 7 HNRS HP,SPN 8 HNRS HP","2307","Full Year","E","LOTE Level 4+","Honors","","","342"
"584","051335","La Jolla High","AN8TJK4","Spanish 7,8 Honors (H)","SPN 7,8 HNRS (HP),SPN 7 HNRS HP,SPN 8 HNRS HP","2308","Full Year","E","LOTE Level 4+","Honors","","","342"
"585","051335","La Jolla High","CCQRNE","Honors PLTW  Biomedical Innovation","HNRS PLTW BIOMED INNOVA1 BLK (HP)","8365","Full Year","D","Biology / Life Sciences","Honors","Health Science and Medical Technology","Biotechnology","342"
"586","051335","La Jolla High","JW5EMK","PLTW Biomedical Innovation","BIOMED IN BLK 1 (P),BIOMED IN BLK 2 (P)","8402","Full Year","D","Biology / Life Sciences","None","Health Science and Medical Technology","Biotechnology","342"
"587","051335","La Jolla High","JW5EMK","PLTW Biomedical Innovation","BIOMED IN BLK 1 (P),BIOMED IN BLK 2 (P)","8403","Full Year","D","Biology / Life Sciences","None","Health Science and Medical Technology","Biotechnology","342"
"588","051335","La Jolla High","W2BRAG","AP Physics 2","AP PHYSICS II A, B (HP)","6359","Full Year","D","Physics","AP","","","342"
"589","051335","La Jolla High","W2BRAG","AP Physics 2","AP PHYSICS II A, B (HP)","6360","Full Year","D","Physics","AP","","","342"
"590","051335","La Jolla High","ACMPAGC","AP Art History","ART HST 1,2 AP (HP)","0381","Full Year","F","Visual Arts","AP","","","342"
"591","051335","La Jolla High","ACMPAGC","AP Art History","ART HST 1,2 AP (HP)","0382","Full Year","F","Visual Arts","AP","","","342"
"592","054120","Lincoln High School","QJ5RPA","Emergency Medical Technician 1,2","EMERG MED TECH 1,2 (P)","2527","Full Year","G","Interdisciplinary","None","Public Services","Emergency Response","3637"
"593","054120","Lincoln High School","QJ5RPA","Emergency Medical Technician 1,2","EMERG MED TECH 1,2 (P)","2528","Full Year","G","Interdisciplinary","None","Public Services","Emergency Response","3637"
"594","054120","Lincoln High School","GNZWQHA","Web Site Design","WEB SITE DES 1, 2 (P)","8931","Full Year","G","Interdisciplinary","None","Arts, Media, and Entertainment","Design, Visual and Media Arts","3637"
"595","054120","Lincoln High School","GNZWQHA","Web Site Design","WEB SITE DES 1, 2 (P)","8932","Full Year","G","Interdisciplinary","None","Arts, Media, and Entertainment","Design, Visual and Media Arts","3637"
"596","054120","Lincoln High School","QFD728","Discrete Math Pre-Collegiate","DSCRT MATH PRE-COL 1,2(P)","4680","Full Year","C","Other Advanced Mathematics","None","","","3637"
"597","054120","Lincoln High School","QFD728","Discrete Math Pre-Collegiate","DSCRT MATH PRE-COL 1,2(P)","4681","Full Year","C","Other Advanced Mathematics","None","","","3637"
"598","054120","Lincoln High School","RW4A5Q","Science of Cooking","SCI COOKING 1,2 (P)","0887","Full Year","D","Chemistry","None","","","3637"
"599","054120","Lincoln High School","RW4A5Q","Science of Cooking","SCI COOKING 1,2 (P)","0888","Full Year","D","Chemistry","None","","","3637"
"600","054120","Lincoln High School","RJFWEX","Analytical Forensic Science","AN FORENSIC SCI 1,2 (P)","3901","Full Year","D","Interdisciplinary Sciences","None","","","3637"
"601","054120","Lincoln High School","RJFWEX","Analytical Forensic Science","AN FORENSIC SCI 1,2 (P)","3902","Full Year","D","Interdisciplinary Sciences","None","","","3637"
"602","054120","Lincoln High School","ZWJD5N","Video Production Honors 1,2 (HP)","VIDEO PROD 1 HNRS(HP),VIDEO PROD 2 HNRS(HP)","0881","Full Year","F","Interdisciplinary Arts","Honors","Arts, Media, and Entertainment","Production and Managerial Arts","3637"
"603","054120","Lincoln High School","ZWJD5N","Video Production Honors 1,2 (HP)","VIDEO PROD 1 HNRS(HP),VIDEO PROD 2 HNRS(HP)","0882","Full Year","F","Interdisciplinary Arts","Honors","Arts, Media, and Entertainment","Production and Managerial Arts","3637"
"604","054120","Lincoln High School","XA4MX6","Band 9,10","BAND 9,10 (P)","5310","Full Year","F","Music","None","","","3637"
"605","054120","Lincoln High School","XA4MX6","Band 9,10","BAND 9,10 (P)","5311","Full Year","F","Music","None","","","3637"
"606","054120","Lincoln High School","WH6ED3","Orchestra 9,10","ORCHESTRA 9,10 (P)","5312","Full Year","F","Music","None","","","3637"
"607","054120","Lincoln High School","WH6ED3","Orchestra 9,10","ORCHESTRA 9,10 (P)","5313","Full Year","F","Music","None","","","3637"
"608","054120","Lincoln High School","WRXLZ3","Musical Theater Performance 3,4","MUS THEATRE PERF 3,4 (P)","5570","Full Year","F","Theater","None","Arts, Media, and Entertainment","Performing Arts","3637"
"609","054120","Lincoln High School","WRXLZ3","Musical Theater Performance 3,4","MUS THEATRE PERF 3,4 (P)","5571","Full Year","F","Theater","None","Arts, Media, and Entertainment","Performing Arts","3637"
"610","054120","Lincoln High School","DZXCJE","Musical Theatre Performance 1, 2","MUS THEATRE PERF 1,2 (P)","5568","Full Year","F","Theater","None","Arts, Media, and Entertainment","Performing Arts","3637"
"611","054120","Lincoln High School","DZXCJE","Musical Theatre Performance 1, 2","MUS THEATRE PERF 1,2 (P)","5569","Full Year","F","Theater","None","Arts, Media, and Entertainment","Performing Arts","3637"
"612","054120","Lincoln High School","GBMNEX","Cinematic Arts 1,2","CINEMATIC ARTS 1/2 (P)","8239","Full Year","F","Visual Arts","None","Arts, Media, and Entertainment","Production and Managerial Arts","3637"
"613","054120","Lincoln High School","GBMNEX","Cinematic Arts 1,2","CINEMATIC ARTS 1/2 (P)","8240","Full Year","F","Visual Arts","None","Arts, Media, and Entertainment","Production and Managerial Arts","3637"
"614","054120","Lincoln High School","HFD3NP","Honors Cinematic Arts","CINEMATIC ARTS 1 HNRS(HP),CINEMATIC ARTS 2 HNRS(HP)","3491","Full Year","F","Visual Arts","Honors","Arts, Media, and Entertainment","Design, Visual and Media Arts","3637"
"615","054120","Lincoln High School","HFD3NP","Honors Cinematic Arts","CINEMATIC ARTS 1 HNRS(HP),CINEMATIC ARTS 2 HNRS(HP)","3492","Full Year","F","Visual Arts","Honors","Arts, Media, and Entertainment","Design, Visual and Media Arts","3637"
"616","054120","Lincoln High School","GKRYZ7M","Individualized Art Studio 1,2","Individualized Art Studio 1,2 / IND ART ST 1, 2(P)","0441","Full Year","F","Visual Arts","None","","","3637"
"617","054120","Lincoln High School","GKRYZ7M","Individualized Art Studio 1,2","Individualized Art Studio 1,2 / IND ART ST 1, 2(P)","0442","Full Year","F","Visual Arts","None","","","3637"
"618","059650","Logan Memorial Education Campus","C3RGXE","Design Thinking: ELA 1","DSGN THNKNG 1,2 (P)","0528","Full Year","B","English","None","Engineering and Architecture","Engineering Design","358"
"619","059650","Logan Memorial Education Campus","C3RGXE","Design Thinking: ELA 1","DSGN THNKNG 1,2 (P)","0529","Full Year","B","English","None","Engineering and Architecture","Engineering Design","358"
"620","059650","Logan Memorial Education Campus","DKFQEC","Biology and Community Health ","UCCI BIO COMM HLTH 1,2 (P)","6235","Full Year","D","Biology / Life Sciences","None","Health Science and Medical Technology","Public and Community Health","358"
"621","059650","Logan Memorial Education Campus","DKFQEC","Biology and Community Health ","UCCI BIO COMM HLTH 1,2 (P)","6236","Full Year","D","Biology / Life Sciences","None","Health Science and Medical Technology","Public and Community Health","358"
"622","059650","Logan Memorial Education Campus","B3W8GM","Medical Chemistry and Public Health 1,2","MED CHEM PUB HLTH 1,2 (P)","0248","Full Year","D","Chemistry","None","Health Science and Medical Technology","Public and Community Health","358"
"623","059650","Logan Memorial Education Campus","B3W8GM","Medical Chemistry and Public Health 1,2","MED CHEM PUB HLTH 1,2 (P)","0249","Full Year","D","Chemistry","None","Health Science and Medical Technology","Public and Community Health","358"
"624","052853","Madison High School","LT9JHR","AP Human Geography","HUMAN GEO AP 1,2 (HP)","6511","Full Year","A","World History / Cultures / Historical Geography","AP","","","346"
"625","052853","Madison High School","LT9JHR","AP Human Geography","HUMAN GEO AP 1,2 (HP)","6512","Full Year","A","World History / Cultures / Historical Geography","AP","","","346"
"626","052853","Madison High School","MZ8GBW","American Sign Language 5-6","AM SIGN LG 6 (P),AM SIGN LG 5 (P)","2383","Full Year","E","LOTE Level 3","None","","","346"
"627","052853","Madison High School","MZ8GBW","American Sign Language 5-6","AM SIGN LG 6 (P),AM SIGN LG 5 (P)","2382","Full Year","E","LOTE Level 3","None","","","346"
"628","052853","Madison High School","EMS6GF","Precalculus 1-2 Honors","PRCAL1-2 HR (HP),PRCAL1 HR  HP,PRCAL2 HR  HP,PRCAL1-2 HRCL (HP)","4181C","Full Year","C","Other Advanced Mathematics","Honors","","","346"
"629","052853","Madison High School","EMS6GF","Precalculus 1-2 Honors","PRCAL1-2 HR (HP),PRCAL1 HR  HP,PRCAL2 HR  HP,PRCAL1-2 HRCL (HP)","4182C","Full Year","C","Other Advanced Mathematics","Honors","","","346"
"630","052853","Madison High School","R6ZC7F","Environmental Engineering and Sustainability 1,2","ENVIRO ENG SUST 1,2 (P)","3719","Full Year","D","Engineering","None","Engineering and Architecture","Environmental Engineering","346"
"631","052853","Madison High School","R6ZC7F","Environmental Engineering and Sustainability 1,2","ENVIRO ENG SUST 1,2 (P)","3720","Full Year","D","Engineering","None","Engineering and Architecture","Environmental Engineering","346"
"632","052853","Madison High School","QHM8EY","Sustainable Energy and Environmental Technologies 1,2","SUSTAIN ENERGY ENVIR TECH 1(P),SUSTAIN ENERGY ENVIR TECH 2(P)","3501","Full Year","D","Engineering","None","Engineering and Architecture","Environmental Engineering","346"
"633","052853","Madison High School","QHM8EY","Sustainable Energy and Environmental Technologies 1,2","SUSTAIN ENERGY ENVIR TECH 1(P),SUSTAIN ENERGY ENVIR TECH 2(P)","3502","Full Year","D","Engineering","None","Engineering and Architecture","Environmental Engineering","346"
